"Week","Date","Fuel","Variable","Value","Unit","Status"
"2015w05",2015-01-30,"Regular Petrol","Taxes",67.129,"NZD c/L","Final"
"2015w05",2015-01-30,"Regular Petrol","Board price",172.9,"NZD c/L","Final"
"2015w05",2015-01-30,"Regular Petrol","Adjusted retail price",165.066666666667,"NZD c/L","Final"
"2015w05",2015-01-30,"Regular Petrol","Importer margin",20.5705620594434,"NZD c/L","Final"
"2015w05",2015-01-30,"Regular Petrol","Importer margin trend",26.5075136848569,"NZD c/L","Final"
"2015w05",2015-01-30,"Premium Petrol 95R","Importer cost",55.9259991065265,"NZD c/L","Final"
"2015w05",2015-01-30,"Premium Petrol 95R","Price excluding tax",86.5376736934563,"NZD c/L","Final"
"2015w05",2015-01-30,"Premium Petrol 95R","ETS",0.592,"NZD c/L","Final"
"2015w05",2015-01-30,"Premium Petrol 95R","GST",23.1388010540185,"NZD c/L","Final"
"2015w05",2015-01-30,"Premium Petrol 95R","Taxes",67.129,"NZD c/L","Final"
"2015w05",2015-01-30,"Premium Petrol 95R","Board price",180.9,"NZD c/L","Final"
"2015w05",2015-01-30,"Premium Petrol 95R","Adjusted retail price",177.397474747475,"NZD c/L","Final"
"2015w05",2015-01-30,"Premium Petrol 95R","Importer margin",30.6116745869298,"NZD c/L","Final"
"2015w05",2015-01-30,"Premium Petrol 95R","Importer margin trend",36.2571063046248,"NZD c/L","Final"
"2015w06",2015-02-06,"NA","Dubai crude price",54,"USD/bbl","Final"
"2015w06",2015-02-06,"NA","Dubai crude price",74,"NZD/bbl","Final"
"2015w06",2015-02-06,"NA","Exchange rate",0.732,"USD/NZD","Final"
"2015w06",2015-02-06,"Diesel","Importer cost",64.0804227632425,"NZD c/L","Final"
"2015w06",2015-02-06,"Diesel","Price excluding tax",91.2073274672188,"NZD c/L","Final"
"2015w06",2015-02-06,"Diesel","ETS",0.6675,"NZD c/L","Final"
"2015w06",2015-02-06,"Diesel","GST",13.8374741200828,"NZD c/L","Final"
"2015w06",2015-02-06,"Diesel","Taxes",0.375,"NZD c/L","Final"
"2015w06",2015-02-06,"Diesel","Board price",113.042857142857,"NZD c/L","Final"
"2015w06",2015-02-06,"Diesel","Adjusted retail price",106.087301587302,"NZD c/L","Final"
"2015w06",2015-02-06,"Diesel","Importer margin",27.1269047039763,"NZD c/L","Final"
"2015w06",2015-02-06,"Diesel","Importer margin trend",32.4973247876906,"NZD c/L","Final"
"2015w06",2015-02-06,"Regular Petrol","Importer cost",63.8629253851225,"NZD c/L","Final"
"2015w06",2015-02-06,"Regular Petrol","Price excluding tax",82.6620300207039,"NZD c/L","Final"
"2015w06",2015-02-06,"Regular Petrol","ETS",0.5775,"NZD c/L","Final"
"2015w06",2015-02-06,"Regular Petrol","GST",22.5552795031056,"NZD c/L","Final"
"2015w06",2015-02-06,"Regular Petrol","Taxes",67.129,"NZD c/L","Final"
"2015w06",2015-02-06,"Regular Petrol","Board price",180.757142857143,"NZD c/L","Final"
"2015w06",2015-02-06,"Regular Petrol","Adjusted retail price",172.92380952381,"NZD c/L","Final"
"2015w06",2015-02-06,"Regular Petrol","Importer margin",18.7991046355814,"NZD c/L","Final"
"2015w06",2015-02-06,"Regular Petrol","Importer margin trend",26.5351543838452,"NZD c/L","Final"
"2015w06",2015-02-06,"Premium Petrol 95R","Importer cost",64.5356657327396,"NZD c/L","Final"
"2015w06",2015-02-06,"Premium Petrol 95R","Price excluding tax",93.3699718301023,"NZD c/L","Final"
"2015w06",2015-02-06,"Premium Petrol 95R","ETS",0.592,"NZD c/L","Final"
"2015w06",2015-02-06,"Premium Petrol 95R","GST",24.1636457745153,"NZD c/L","Final"
"2015w06",2015-02-06,"Premium Petrol 95R","Taxes",67.129,"NZD c/L","Final"
"2015w06",2015-02-06,"Premium Petrol 95R","Board price",188.757142857143,"NZD c/L","Final"
"2015w06",2015-02-06,"Premium Petrol 95R","Adjusted retail price",185.254617604618,"NZD c/L","Final"
"2015w06",2015-02-06,"Premium Petrol 95R","Importer margin",28.8343060973627,"NZD c/L","Final"
"2015w06",2015-02-06,"Premium Petrol 95R","Importer margin trend",36.2941480530052,"NZD c/L","Final"
"2015w07",2015-02-13,"NA","Dubai crude price",55,"USD/bbl","Final"
"2015w07",2015-02-13,"NA","Dubai crude price",75,"NZD/bbl","Final"
"2015w07",2015-02-13,"NA","Exchange rate",0.739,"USD/NZD","Final"
"2015w07",2015-02-13,"Diesel","Importer cost",67.3775829622467,"NZD c/L","Final"
"2015w07",2015-02-13,"Diesel","Price excluding tax",94.1886939268461,"NZD c/L","Final"
"2015w07",2015-02-13,"Diesel","ETS",0.6675,"NZD c/L","Final"
"2015w07",2015-02-13,"Diesel","GST",14.2846790890269,"NZD c/L","Final"
"2015w07",2015-02-13,"Diesel","Taxes",0.375,"NZD c/L","Final"
"2015w07",2015-02-13,"Diesel","Board price",116.471428571429,"NZD c/L","Final"
"2015w07",2015-02-13,"Diesel","Adjusted retail price",109.515873015873,"NZD c/L","Final"
"2015w07",2015-02-13,"Diesel","Importer margin",26.8111109645994,"NZD c/L","Final"
"2015w07",2015-02-13,"Diesel","Importer margin trend",32.5183436943009,"NZD c/L","Final"
"2015w07",2015-02-13,"Regular Petrol","Importer cost",66.1717726594398,"NZD c/L","Final"
"2015w07",2015-02-13,"Regular Petrol","Price excluding tax",88.2520921325052,"NZD c/L","Final"
"2015w07",2015-02-13,"Regular Petrol","ETS",0.5775,"NZD c/L","Final"
"2015w07",2015-02-13,"Regular Petrol","GST",23.3937888198758,"NZD c/L","Final"
"2015w07",2015-02-13,"Regular Petrol","Taxes",67.129,"NZD c/L","Final"
"2015w07",2015-02-13,"Regular Petrol","Board price",187.185714285714,"NZD c/L","Final"
"2015w07",2015-02-13,"Regular Petrol","Adjusted retail price",179.352380952381,"NZD c/L","Final"
"2015w07",2015-02-13,"Regular Petrol","Importer margin",22.0803194730654,"NZD c/L","Final"
"2015w07",2015-02-13,"Regular Petrol","Importer margin trend",26.5627950828335,"NZD c/L","Final"
"2015w07",2015-02-13,"Premium Petrol 95R","Importer cost",66.8376636346907,"NZD c/L","Final"
"2015w07",2015-02-13,"Premium Petrol 95R","Price excluding tax",98.2146923269967,"NZD c/L","Final"
"2015w07",2015-02-13,"Premium Petrol 95R","ETS",0.592,"NZD c/L","Final"
"2015w07",2015-02-13,"Premium Petrol 95R","GST",24.8903538490495,"NZD c/L","Final"
"2015w07",2015-02-13,"Premium Petrol 95R","Taxes",67.129,"NZD c/L","Final"
"2015w07",2015-02-13,"Premium Petrol 95R","Board price",194.328571428571,"NZD c/L","Final"
"2015w07",2015-02-13,"Premium Petrol 95R","Adjusted retail price",190.826046176046,"NZD c/L","Final"
"2015w07",2015-02-13,"Premium Petrol 95R","Importer margin",31.377028692306,"NZD c/L","Final"
"2015w07",2015-02-13,"Premium Petrol 95R","Importer margin trend",36.3311898013855,"NZD c/L","Final"
"2015w08",2015-02-20,"NA","Dubai crude price",58,"USD/bbl","Final"
"2015w08",2015-02-20,"NA","Dubai crude price",77,"NZD/bbl","Final"
"2015w08",2015-02-20,"NA","Exchange rate",0.752,"USD/NZD","Final"
"2015w08",2015-02-20,"Diesel","Importer cost",68.417368577124,"NZD c/L","Final"
"2015w08",2015-02-20,"Diesel","Price excluding tax",98.4122964113182,"NZD c/L","Final"
"2015w08",2015-02-20,"Diesel","ETS",0.6675,"NZD c/L","Final"
"2015w08",2015-02-20,"Diesel","GST",14.9182194616977,"NZD c/L","Final"
"2015w08",2015-02-20,"Diesel","Taxes",0.375,"NZD c/L","Final"
"2015w08",2015-02-20,"Diesel","Board price",121.328571428571,"NZD c/L","Final"
"2015w08",2015-02-20,"Diesel","Adjusted retail price",114.373015873016,"NZD c/L","Final"
"2015w08",2015-02-20,"Diesel","Importer margin",29.9949278341942,"NZD c/L","Final"
"2015w08",2015-02-20,"Diesel","Importer margin trend",32.5393626009112,"NZD c/L","Final"
"2015w08",2015-02-20,"Regular Petrol","Importer cost",67.5765148457065,"NZD c/L","Final"
"2015w08",2015-02-20,"Regular Petrol","Price excluding tax",92.7241418219461,"NZD c/L","Final"
"2015w08",2015-02-20,"Regular Petrol","ETS",0.5775,"NZD c/L","Final"
"2015w08",2015-02-20,"Regular Petrol","GST",24.0645962732919,"NZD c/L","Final"
"2015w08",2015-02-20,"Regular Petrol","Taxes",67.129,"NZD c/L","Final"
"2015w08",2015-02-20,"Regular Petrol","Board price",192.328571428571,"NZD c/L","Final"
"2015w08",2015-02-20,"Regular Petrol","Adjusted retail price",184.495238095238,"NZD c/L","Final"
"2015w08",2015-02-20,"Regular Petrol","Importer margin",25.1476269762397,"NZD c/L","Final"
"2015w08",2015-02-20,"Regular Petrol","Importer margin trend",26.5904357818218,"NZD c/L","Final"
"2015w08",2015-02-20,"Premium Petrol 95R","Importer cost",68.2308140460865,"NZD c/L","Final"
"2015w08",2015-02-20,"Premium Petrol 95R","Price excluding tax",103.432083631345,"NZD c/L","Final"
"2015w08",2015-02-20,"Premium Petrol 95R","ETS",0.592,"NZD c/L","Final"
"2015w08",2015-02-20,"Premium Petrol 95R","GST",25.6729625447017,"NZD c/L","Final"
"2015w08",2015-02-20,"Premium Petrol 95R","Taxes",67.129,"NZD c/L","Final"
"2015w08",2015-02-20,"Premium Petrol 95R","Board price",200.328571428571,"NZD c/L","Final"
"2015w08",2015-02-20,"Premium Petrol 95R","Adjusted retail price",196.826046176046,"NZD c/L","Final"
"2015w08",2015-02-20,"Premium Petrol 95R","Importer margin",35.201269585258,"NZD c/L","Final"
"2015w08",2015-02-20,"Premium Petrol 95R","Importer margin trend",36.3682315497658,"NZD c/L","Final"
"2015w09",2015-02-27,"NA","Dubai crude price",57,"USD/bbl","Final"
"2015w09",2015-02-27,"NA","Dubai crude price",76,"NZD/bbl","Final"
"2015w09",2015-02-27,"NA","Exchange rate",0.753,"USD/NZD","Final"
"2015w09",2015-02-27,"Diesel","Importer cost",67.4052826619146,"NZD c/L","Final"
"2015w09",2015-02-27,"Diesel","Price excluding tax",98.909190821256,"NZD c/L","Final"
"2015w09",2015-02-27,"Diesel","ETS",0.6675,"NZD c/L","Final"
"2015w09",2015-02-27,"Diesel","GST",14.9927536231884,"NZD c/L","Final"
"2015w09",2015-02-27,"Diesel","Taxes",0.375,"NZD c/L","Final"
"2015w09",2015-02-27,"Diesel","Board price",121.9,"NZD c/L","Final"
"2015w09",2015-02-27,"Diesel","Adjusted retail price",114.944444444444,"NZD c/L","Final"
"2015w09",2015-02-27,"Diesel","Importer margin",31.5039081593414,"NZD c/L","Final"
"2015w09",2015-02-27,"Diesel","Importer margin trend",32.5603815075215,"NZD c/L","Final"
"2015w09",2015-02-27,"Regular Petrol","Importer cost",68.1335480657612,"NZD c/L","Final"
"2015w09",2015-02-27,"Regular Petrol","Price excluding tax",93.2210362318841,"NZD c/L","Final"
"2015w09",2015-02-27,"Regular Petrol","ETS",0.5775,"NZD c/L","Final"
"2015w09",2015-02-27,"Regular Petrol","GST",24.1391304347826,"NZD c/L","Final"
"2015w09",2015-02-27,"Regular Petrol","Taxes",67.129,"NZD c/L","Final"
"2015w09",2015-02-27,"Regular Petrol","Board price",192.9,"NZD c/L","Final"
"2015w09",2015-02-27,"Regular Petrol","Adjusted retail price",185.066666666667,"NZD c/L","Final"
"2015w09",2015-02-27,"Regular Petrol","Importer margin",25.0874881661229,"NZD c/L","Final"
"2015w09",2015-02-27,"Regular Petrol","Importer margin trend",26.6180764808101,"NZD c/L","Final"
"2015w09",2015-02-27,"Premium Petrol 95R","Importer cost",68.7870648403748,"NZD c/L","Final"
"2015w09",2015-02-27,"Premium Petrol 95R","Price excluding tax",103.928978041282,"NZD c/L","Final"
"2015w09",2015-02-27,"Premium Petrol 95R","ETS",0.592,"NZD c/L","Final"
"2015w09",2015-02-27,"Premium Petrol 95R","GST",25.7474967061924,"NZD c/L","Final"
"2015w09",2015-02-27,"Premium Petrol 95R","Taxes",67.129,"NZD c/L","Final"
"2015w09",2015-02-27,"Premium Petrol 95R","Board price",200.9,"NZD c/L","Final"
"2015w09",2015-02-27,"Premium Petrol 95R","Adjusted retail price",197.397474747475,"NZD c/L","Final"
"2015w09",2015-02-27,"Premium Petrol 95R","Importer margin",35.1419132009076,"NZD c/L","Final"
"2015w09",2015-02-27,"Premium Petrol 95R","Importer margin trend",36.4052732981462,"NZD c/L","Final"
"2015w10",2015-03-06,"NA","Dubai crude price",58,"USD/bbl","Final"
"2015w10",2015-03-06,"NA","Dubai crude price",77,"NZD/bbl","Final"
"2015w10",2015-03-06,"NA","Exchange rate",0.754,"USD/NZD","Final"
"2015w10",2015-03-06,"Diesel","Importer cost",68.8196553194887,"NZD c/L","Final"
"2015w10",2015-03-06,"Diesel","Price excluding tax",98.909190821256,"NZD c/L","Final"
"2015w10",2015-03-06,"Diesel","ETS",0.6675,"NZD c/L","Final"
"2015w10",2015-03-06,"Diesel","GST",14.9927536231884,"NZD c/L","Final"
"2015w10",2015-03-06,"Diesel","Taxes",0.375,"NZD c/L","Final"
"2015w10",2015-03-06,"Diesel","Board price",121.9,"NZD c/L","Final"
"2015w10",2015-03-06,"Diesel","Adjusted retail price",114.944444444444,"NZD c/L","Final"
"2015w10",2015-03-06,"Diesel","Importer margin",30.0895355017673,"NZD c/L","Final"
"2015w10",2015-03-06,"Diesel","Importer margin trend",32.5814004141318,"NZD c/L","Final"
"2015w10",2015-03-06,"Regular Petrol","Importer cost",71.1703084335189,"NZD c/L","Final"
"2015w10",2015-03-06,"Regular Petrol","Price excluding tax",94.7117194616977,"NZD c/L","Final"
"2015w10",2015-03-06,"Regular Petrol","ETS",0.5775,"NZD c/L","Final"
"2015w10",2015-03-06,"Regular Petrol","GST",24.3627329192547,"NZD c/L","Final"
"2015w10",2015-03-06,"Regular Petrol","Taxes",67.129,"NZD c/L","Final"
"2015w10",2015-03-06,"Regular Petrol","Board price",194.614285714286,"NZD c/L","Final"
"2015w10",2015-03-06,"Regular Petrol","Adjusted retail price",186.780952380952,"NZD c/L","Final"
"2015w10",2015-03-06,"Regular Petrol","Importer margin",23.5414110281788,"NZD c/L","Final"
"2015w10",2015-03-06,"Regular Petrol","Importer margin trend",26.6457171797984,"NZD c/L","Final"
"2015w10",2015-03-06,"Premium Petrol 95R","Importer cost",71.8231444549122,"NZD c/L","Final"
"2015w10",2015-03-06,"Premium Petrol 95R","Price excluding tax",105.419661271096,"NZD c/L","Final"
"2015w10",2015-03-06,"Premium Petrol 95R","ETS",0.592,"NZD c/L","Final"
"2015w10",2015-03-06,"Premium Petrol 95R","GST",25.9710991906644,"NZD c/L","Final"
"2015w10",2015-03-06,"Premium Petrol 95R","Taxes",67.129,"NZD c/L","Final"
"2015w10",2015-03-06,"Premium Petrol 95R","Board price",202.614285714286,"NZD c/L","Final"
"2015w10",2015-03-06,"Premium Petrol 95R","Adjusted retail price",199.11176046176,"NZD c/L","Final"
"2015w10",2015-03-06,"Premium Petrol 95R","Importer margin",33.5965168161839,"NZD c/L","Final"
"2015w10",2015-03-06,"Premium Petrol 95R","Importer margin trend",36.4423150465265,"NZD c/L","Final"
"2015w11",2015-03-13,"NA","Dubai crude price",54,"USD/bbl","Final"
"2015w11",2015-03-13,"NA","Dubai crude price",74,"NZD/bbl","Final"
"2015w11",2015-03-13,"NA","Exchange rate",0.733,"USD/NZD","Final"
"2015w11",2015-03-13,"Diesel","Importer cost",68.339658831347,"NZD c/L","Final"
"2015w11",2015-03-13,"Diesel","Price excluding tax",98.909190821256,"NZD c/L","Final"
"2015w11",2015-03-13,"Diesel","ETS",0.6675,"NZD c/L","Final"
"2015w11",2015-03-13,"Diesel","GST",14.9927536231884,"NZD c/L","Final"
"2015w11",2015-03-13,"Diesel","Taxes",0.375,"NZD c/L","Final"
"2015w11",2015-03-13,"Diesel","Board price",121.9,"NZD c/L","Final"
"2015w11",2015-03-13,"Diesel","Adjusted retail price",114.944444444444,"NZD c/L","Final"
"2015w11",2015-03-13,"Diesel","Importer margin",30.569531989909,"NZD c/L","Final"
"2015w11",2015-03-13,"Diesel","Importer margin trend",32.6024193207421,"NZD c/L","Final"
"2015w11",2015-03-13,"Regular Petrol","Importer cost",71.1110054051015,"NZD c/L","Final"
"2015w11",2015-03-13,"Regular Petrol","Price excluding tax",94.9601666666667,"NZD c/L","Final"
"2015w11",2015-03-13,"Regular Petrol","ETS",0.5775,"NZD c/L","Final"
"2015w11",2015-03-13,"Regular Petrol","GST",24.4,"NZD c/L","Final"
"2015w11",2015-03-13,"Regular Petrol","Taxes",67.129,"NZD c/L","Final"
"2015w11",2015-03-13,"Regular Petrol","Board price",194.9,"NZD c/L","Final"
"2015w11",2015-03-13,"Regular Petrol","Adjusted retail price",187.066666666667,"NZD c/L","Final"
"2015w11",2015-03-13,"Regular Petrol","Importer margin",23.8491612615651,"NZD c/L","Final"
"2015w11",2015-03-13,"Regular Petrol","Importer margin trend",26.6733578787867,"NZD c/L","Final"
"2015w11",2015-03-13,"Premium Petrol 95R","Importer cost",71.7822804724609,"NZD c/L","Final"
"2015w11",2015-03-13,"Premium Petrol 95R","Price excluding tax",105.668108476065,"NZD c/L","Final"
"2015w11",2015-03-13,"Premium Petrol 95R","ETS",0.592,"NZD c/L","Final"
"2015w11",2015-03-13,"Premium Petrol 95R","GST",26.0083662714098,"NZD c/L","Final"
"2015w11",2015-03-13,"Premium Petrol 95R","Taxes",67.129,"NZD c/L","Final"
"2015w11",2015-03-13,"Premium Petrol 95R","Board price",202.9,"NZD c/L","Final"
"2015w11",2015-03-13,"Premium Petrol 95R","Adjusted retail price",199.397474747475,"NZD c/L","Final"
"2015w11",2015-03-13,"Premium Petrol 95R","Importer margin",33.8858280036041,"NZD c/L","Final"
"2015w11",2015-03-13,"Premium Petrol 95R","Importer margin trend",36.4793567949068,"NZD c/L","Final"
"2015w12",2015-03-20,"NA","Dubai crude price",51,"USD/bbl","Final"
"2015w12",2015-03-20,"NA","Dubai crude price",70,"NZD/bbl","Final"
"2015w12",2015-03-20,"NA","Exchange rate",0.738,"USD/NZD","Final"
"2015w12",2015-03-20,"Diesel","Importer cost",66.0039891107299,"NZD c/L","Final"
"2015w12",2015-03-20,"Diesel","Price excluding tax",98.909190821256,"NZD c/L","Final"
"2015w12",2015-03-20,"Diesel","ETS",0.6675,"NZD c/L","Final"
"2015w12",2015-03-20,"Diesel","GST",14.9927536231884,"NZD c/L","Final"
"2015w12",2015-03-20,"Diesel","Taxes",0.375,"NZD c/L","Final"
"2015w12",2015-03-20,"Diesel","Board price",121.9,"NZD c/L","Final"
"2015w12",2015-03-20,"Diesel","Adjusted retail price",114.944444444444,"NZD c/L","Final"
"2015w12",2015-03-20,"Diesel","Importer margin",32.9052017105261,"NZD c/L","Final"
"2015w12",2015-03-20,"Diesel","Importer margin trend",32.6189458095973,"NZD c/L","Final"
"2015w12",2015-03-20,"Regular Petrol","Importer cost",67.7609803689891,"NZD c/L","Final"
"2015w12",2015-03-20,"Regular Petrol","Price excluding tax",95.2086138716356,"NZD c/L","Final"
"2015w12",2015-03-20,"Regular Petrol","ETS",0.5775,"NZD c/L","Final"
"2015w12",2015-03-20,"Regular Petrol","GST",24.4372670807453,"NZD c/L","Final"
"2015w12",2015-03-20,"Regular Petrol","Taxes",67.129,"NZD c/L","Final"
"2015w12",2015-03-20,"Regular Petrol","Board price",195.185714285714,"NZD c/L","Final"
"2015w12",2015-03-20,"Regular Petrol","Adjusted retail price",187.352380952381,"NZD c/L","Final"
"2015w12",2015-03-20,"Regular Petrol","Importer margin",27.4476335026465,"NZD c/L","Final"
"2015w12",2015-03-20,"Regular Petrol","Importer margin trend",26.7066408389279,"NZD c/L","Final"
"2015w12",2015-03-20,"Premium Petrol 95R","Importer cost",68.4322021710228,"NZD c/L","Final"
"2015w12",2015-03-20,"Premium Petrol 95R","Price excluding tax",105.916555681034,"NZD c/L","Final"
"2015w12",2015-03-20,"Premium Petrol 95R","ETS",0.592,"NZD c/L","Final"
"2015w12",2015-03-20,"Premium Petrol 95R","GST",26.0456333521551,"NZD c/L","Final"
"2015w12",2015-03-20,"Premium Petrol 95R","Taxes",67.129,"NZD c/L","Final"
"2015w12",2015-03-20,"Premium Petrol 95R","Board price",203.185714285714,"NZD c/L","Final"
"2015w12",2015-03-20,"Premium Petrol 95R","Adjusted retail price",199.683189033189,"NZD c/L","Final"
"2015w12",2015-03-20,"Premium Petrol 95R","Importer margin",37.4843535100111,"NZD c/L","Final"
"2015w12",2015-03-20,"Premium Petrol 95R","Importer margin trend",36.5266466523294,"NZD c/L","Final"
"2015w13",2015-03-27,"NA","Dubai crude price",54,"USD/bbl","Final"
"2015w13",2015-03-27,"NA","Dubai crude price",71,"NZD/bbl","Final"
"2015w13",2015-03-27,"NA","Exchange rate",0.762,"USD/NZD","Final"
"2015w13",2015-03-27,"Diesel","Importer cost",65.2339993604823,"NZD c/L","Final"
"2015w13",2015-03-27,"Diesel","Price excluding tax",97.4185075914424,"NZD c/L","Final"
"2015w13",2015-03-27,"Diesel","ETS",0.6675,"NZD c/L","Final"
"2015w13",2015-03-27,"Diesel","GST",14.7691511387164,"NZD c/L","Final"
"2015w13",2015-03-27,"Diesel","Taxes",0.375,"NZD c/L","Final"
"2015w13",2015-03-27,"Diesel","Board price",120.185714285714,"NZD c/L","Final"
"2015w13",2015-03-27,"Diesel","Adjusted retail price",113.230158730159,"NZD c/L","Final"
"2015w13",2015-03-27,"Diesel","Importer margin",32.1845082309601,"NZD c/L","Final"
"2015w13",2015-03-27,"Diesel","Importer margin trend",32.6354722984525,"NZD c/L","Final"
